,Sem_1,Sem_2,Sem_3,Sem_4,Sem_5,Sem_6,Sem_7,Sem_8
1316,62.0,69.57142857,67.42857143,71.85714286,71.85714286,75.71428571,72.0,63.85714286
1317,65.71428571,55.85714286,68.85714286,66.85714286,70.71428571,78.85714286,67.42857143,80.42857143
1318,54.71428571,73.42857143,66.42857143,73.85714286,53.33333333,73.14285714,66.0,78.14285714
1319,68.0,69.85714286,73.71428571,76.14285714,75.14285714,79.42857143,62.57142857,68.0
1320,71.42857143,59.71428571,74.33333333,80.85714286,59.0,77.14285714,61.14285714,60.71428571
1321,66.71428571,71.85714286,81.42857143,56.71428571,75.71428571,76.14285714,73.0,55.71428571
1322,74.71428571,75.14285714,66.0,54.57142857,64.85714286,74.14285714,67.83333333,73.71428571
1323,64.0,75.71428571,68.42857143,63.83333333,83.28571429,61.14285714,65.57142857,71.71428571
1324,75.28571429,75.28571429,71.57142857,66.0,67.14285714,75.42857143,64.0,66.71428571
1325,76.5,77.83333333,57.57142857,85.83333333,68.16666667,71.14285714,80.14285714,73.85714286
1326,66.85714286,66.85714286,66.85714286,68.57142857,68.57142857,68.57142857,67.57142857,67.57142857
1327,67.57142857,78.0,78.0,78.0,61.85714286,61.85714286,61.85714286,79.85714286
1328,79.85714286,79.85714286,67.0,67.0,67.0,55.57142857,55.57142857,55.57142857
1329,64.42857143,68.28571429,73.0,74.14285714,74.71428571,67.57142857,64.85714286,65.14285714
1330,65.28571429,88.28571429,71.57142857,75.71428571,59.42857143,54.71428571,65.42857143,53.71428571
1331,61.0,67.83333333,79.5,68.42857143,72.28571429,63.71428571,74.28571429,66.14285714
1332,59.5,75.14285714,73.71428571,67.57142857,74.14285714,70.71428571,74.57142857,62.0
1333,86.57142857,65.85714286,70.71428571,67.42857143,55.28571429,74.14285714,63.28571429,75.0
1334,74.14285714,74.0,79.71428571,71.71428571,64.57142857,72.0,60.85714286,62.42857143
1335,77.0,60.71428571,76.0,71.66666667,67.42857143,66.0,71.28571429,70.28571429
1336,74.71428571,66.14285714,77.33333333,62.0,82.0,77.42857143,64.85714286,78.85714286
1337,80.85714286,63.42857143,60.28571429,60.14285714,74.28571429,65.0,67.0,76.57142857
1338,68.0,55.28571429,58.42857143,60.42857143,75.28571429,66.0,66.0,68.71428571
1339,55.57142857,68.14285714,61.57142857,70.85714286,50.0,67.28571429,70.8,68.57142857
1340,64.71428571,69.16666667,71.14285714,69.33333333,70.42857143,61.14285714,68.0,68.57142857
1341,73.14285714,76.57142857,72.85714286,64.85714286,68.85714286,65.42857143,59.0,61.85714286
1342,70.42857143,71.14285714,71.14285714,62.42857143,71.71428571,62.0,68.71428571,71.71428571
1343,79.14285714,74.14285714,67.85714286,63.0,68.42857143,63.0,72.71428571,61.28571429
1344,67.14285714,65.85714286,67.14285714,76.42857143,79.66666667,56.0,69.85714286,69.28571429
1345,73.57142857,70.0,65.85714286,81.16666667,75.0,76.57142857,65.0,67.28571429
1346,76.85714286,70.28571429,57.42857143,75.0,69.85714286,63.71428571,68.85714286,71.0
1347,59.57142857,78.14285714,68.57142857,58.71428571,74.57142857,60.57142857,74.0,61.5
1348,62.0,64.14285714,77.28571429,62.0,70.71428571,62.28571429,62.71428571,66.14285714
1349,85.42857143,54.28571429,63.71428571,81.14285714,67.0,64.57142857,75.57142857,64.83333333
1350,68.33333333,75.85714286,60.14285714,75.0,65.14285714,74.28571429,53.66666667,60.14285714
1351,72.14285714,72.14285714,79.42857143,79.42857143,65.57142857,65.57142857,68.14285714,68.14285714
1352,73.0,73.0,64.14285714,64.14285714,75.85714286,75.85714286,73.71428571,73.71428571
1353,73.14285714,70.57142857,78.0,78.42857143,66.71428571,69.42857143,70.14285714,78.14285714
1354,67.42857143,74.14285714,64.57142857,54.33333333,79.14285714,75.42857143,71.57142857,75.57142857
1355,77.57142857,62.57142857,64.14285714,65.85714286,76.28571429,66.0,86.14285714,72.28571429
1356,75.71428571,58.42857143,69.42857143,72.6,75.57142857,68.85714286,66.28571429,78.0
1357,73.42857143,66.42857143,69.42857143,81.28571429,67.57142857,68.85714286,87.0,63.57142857
1358,68.0,77.85714286,65.14285714,58.85714286,62.85714286,67.0,70.71428571,62.28571429
1359,65.85714286,68.57142857,62.85714286,71.85714286,72.0,80.57142857,63.57142857,66.42857143
1360,76.14285714,76.14285714,60.14285714,60.14285714,71.28571429,71.28571429,78.5,78.5
1361,74.57142857,74.57142857,67.85714286,67.85714286,62.0,62.0,64.14285714,64.14285714
1362,67.42857143,59.14285714,79.71428571,62.28571429,71.28571429,72.71428571,77.0,70.14285714
1363,58.28571429,66.0,73.16666667,58.66666667,70.42857143,69.71428571,65.85714286,70.0
1364,59.71428571,65.14285714,73.14285714,58.85714286,65.71428571,66.71428571,75.85714286,75.28571429
1365,86.42857143,86.42857143,74.71428571,74.71428571,62.14285714,62.14285714,60.14285714,60.14285714
1366,61.71428571,61.71428571,62.28571429,62.28571429,73.14285714,73.14285714,66.57142857,66.57142857
1367,64.42857143,75.42857143,68.28571429,72.16666667,60.14285714,68.57142857,62.42857143,74.57142857
1368,66.0,63.85714286,78.42857143,76.28571429,56.85714286,63.42857143,73.28571429,68.28571429
1369,71.42857143,67.28571429,74.71428571,69.71428571,72.85714286,67.28571429,75.42857143,72.71428571
1370,70.28571429,70.57142857,66.28571429,67.0,77.0,66.28571429,80.14285714,81.0
1371,70.85714286,70.85714286,68.71428571,68.71428571,70.0,70.0,82.0,82.0
1372,57.0,57.0,73.14285714,73.14285714,69.28571429,69.28571429,71.57142857,71.57142857
1373,78.71428571,83.28571429,71.28571429,66.85714286,64.71428571,71.14285714,81.71428571,71.57142857
1374,71.28571429,62.42857143,66.0,79.57142857,75.28571429,78.85714286,80.28571429,66.0
1375,74.42857143,70.14285714,85.0,65.57142857,72.0,72.71428571,61.28571429,63.85714286
1376,74.42857143,66.14285714,75.57142857,62.14285714,65.0,78.0,62.57142857,59.85714286
1377,69.14285714,76.28571429,70.0,66.28571429,76.14285714,70.83333333,68.85714286,64.71428571
1378,60.28571429,73.0,69.14285714,66.57142857,74.71428571,72.28571429,76.14285714,72.28571429
1379,72.14285714,74.71428571,53.57142857,78.28571429,63.28571429,77.57142857,68.85714286,60.42857143
1380,72.85714286,66.0,75.0,76.28571429,70.16666667,78.57142857,70.42857143,60.28571429
1381,67.71428571,63.14285714,61.14285714,74.57142857,69.85714286,76.28571429,66.42857143,62.85714286
1382,72.42857143,71.16666667,79.14285714,78.5,65.14285714,77.85714286,71.28571429,68.42857143
1383,71.71428571,76.14285714,75.71428571,64.5,79.85714286,63.0,71.14285714,71.28571429
1384,63.71428571,59.42857143,56.28571429,82.57142857,64.4,71.0,76.85714286,73.57142857
1385,69.66666667,83.85714286,73.57142857,73.0,58.14285714,49.42857143,75.33333333,78.57142857
1386,74.14285714,65.28571429,63.66666667,68.85714286,59.33333333,70.28571429,55.71428571,78.71428571
1387,67.85714286,64.57142857,66.83333333,64.71428571,64.57142857,82.0,70.14285714,64.71428571
1388,67.85714286,70.14285714,72.28571429,75.0,66.85714286,73.85714286,73.0,73.28571429
1389,65.28571429,70.66666667,75.85714286,70.71428571,71.14285714,68.42857143,69.85714286,75.83333333
1390,70.0,62.14285714,67.42857143,81.0,74.42857143,72.14285714,63.42857143,65.28571429
1391,72.28571429,79.28571429,73.14285714,65.85714286,53.85714286,65.14285714,59.71428571,66.71428571
1392,65.28571429,69.42857143,64.83333333,68.0,80.28571429,58.16666667,71.28571429,65.42857143
1393,71.57142857,73.66666667,73.66666667,71.57142857,70.28571429,77.83333333,66.42857143,74.14285714
1394,79.85714286,76.66666667,66.4,54.42857143,70.83333333,67.85714286,77.28571429,77.83333333
1395,66.42857143,63.85714286,89.42857143,74.57142857,73.14285714,66.85714286,74.42857143,63.14285714
1396,71.14285714,73.57142857,72.42857143,65.71428571,63.16666667,68.71428571,71.57142857,61.71428571
1397,67.57142857,55.71428571,76.42857143,69.83333333,72.42857143,65.28571429,81.0,66.85714286
1398,65.0,61.83333333,72.28571429,69.0,68.85714286,65.0,70.83333333,71.71428571
1399,80.5,81.71428571,64.42857143,64.0,69.14285714,74.71428571,62.0,58.42857143
1400,80.71428571,60.71428571,68.33333333,76.71428571,71.0,67.4,62.28571429,63.33333333
1401,66.28571429,62.42857143,64.71428571,68.71428571,72.42857143,82.71428571,87.71428571,65.14285714
1402,72.14285714,63.0,63.71428571,82.5,73.28571429,69.33333333,68.28571429,59.28571429
1403,83.0,61.71428571,74.71428571,62.42857143,79.14285714,87.14285714,52.28571429,60.85714286
1404,63.42857143,76.71428571,57.28571429,69.0,70.85714286,66.0,57.57142857,60.42857143
1405,72.14285714,72.14285714,67.16666667,67.16666667,63.14285714,63.14285714,73.28571429,73.28571429
1406,78.42857143,78.42857143,82.5,82.5,68.14285714,68.14285714,79.0,79.0
1407,75.14285714,64.0,71.83333333,66.0,65.66666667,70.0,74.14285714,86.14285714
1408,68.85714286,80.28571429,76.0,68.0,75.14285714,68.83333333,66.71428571,66.71428571
1409,70.71428571,65.14285714,79.14285714,62.71428571,63.71428571,73.28571429,71.57142857,57.85714286
1410,76.83333333,76.71428571,70.0,68.71428571,68.85714286,67.14285714,72.71428571,68.42857143
1411,73.85714286,70.57142857,67.42857143,76.42857143,65.71428571,80.71428571,67.28571429,55.28571429
1412,69.0,64.0,64.42857143,73.42857143,59.57142857,67.71428571,77.0,72.71428571
1413,66.14285714,58.57142857,65.14285714,72.28571429,77.28571429,63.0,64.71428571,69.14285714
1414,60.85714286,60.85714286,77.14285714,77.14285714,75.0,75.0,78.85714286,78.85714286
1415,74.14285714,74.14285714,69.14285714,69.14285714,65.66666667,65.66666667,72.28571429,72.28571429
1416,60.71428571,60.71428571,70.42857143,70.42857143,72.85714286,72.85714286,65.85714286,65.85714286
1417,67.14285714,67.14285714,63.42857143,63.42857143,64.14285714,64.14285714,77.14285714,77.14285714
1418,68.28571429,70.66666667,68.14285714,59.57142857,69.42857143,63.14285714,67.0,60.57142857
1419,60.0,67.57142857,60.28571429,60.71428571,74.28571429,76.71428571,76.42857143,53.0
1420,69.42857143,67.28571429,58.57142857,60.42857143,73.85714286,70.28571429,67.28571429,69.14285714
1421,74.66666667,59.14285714,67.57142857,61.33333333,60.85714286,80.0,85.57142857,74.71428571
1422,78.83333333,59.85714286,76.85714286,71.14285714,61.14285714,64.66666667,69.57142857,65.14285714
1423,56.42857143,67.57142857,81.42857143,64.71428571,68.5,54.16666667,61.42857143,66.57142857
1424,68.85714286,66.57142857,69.57142857,63.0,77.42857143,55.42857143,67.0,65.42857143
1425,77.83333333,72.42857143,63.28571429,81.85714286,65.42857143,69.42857143,75.14285714,60.83333333
1426,56.42857143,77.28571429,68.28571429,72.85714286,68.0,66.28571429,76.28571429,72.14285714
1427,67.0,61.85714286,67.42857143,89.0,66.57142857,64.14285714,72.28571429,75.71428571
1428,73.0,79.0,81.85714286,69.85714286,82.42857143,56.71428571,57.5,70.0
1429,60.71428571,70.42857143,75.0,64.28571429,68.71428571,66.42857143,53.71428571,73.14285714
1430,78.71428571,71.14285714,71.5,62.57142857,65.28571429,64.71428571,57.0,74.85714286
1431,59.57142857,64.33333333,67.85714286,72.28571429,70.28571429,74.0,71.71428571,75.0
1432,60.85714286,73.0,74.85714286,52.42857143,71.71428571,73.57142857,69.71428571,70.57142857
1433,70.71428571,74.85714286,64.28571429,71.28571429,56.85714286,72.28571429,68.57142857,64.85714286
1434,71.28571429,73.85714286,68.71428571,70.33333333,73.28571429,79.57142857,63.0,66.42857143
1435,71.85714286,63.42857143,69.57142857,75.14285714,83.83333333,70.71428571,69.71428571,62.85714286
1436,59.0,62.66666667,70.85714286,70.71428571,83.85714286,60.14285714,74.57142857,70.71428571
1437,72.14285714,70.57142857,56.28571429,69.0,76.33333333,72.42857143,75.0,71.16666667
1438,68.85714286,78.0,67.57142857,75.85714286,72.42857143,65.0,66.14285714,69.71428571
1439,66.85714286,54.57142857,83.57142857,65.16666667,70.0,61.71428571,62.14285714,70.42857143
1440,67.28571429,69.0,71.42857143,59.42857143,64.0,72.0,70.0,54.85714286
1441,50.0,79.42857143,70.28571429,70.57142857,69.83333333,65.14285714,67.57142857,73.28571429
1442,64.42857143,73.14285714,77.14285714,68.57142857,62.85714286,65.85714286,61.0,77.14285714
1443,75.85714286,76.57142857,67.42857143,75.42857143,64.85714286,69.71428571,78.0,72.42857143
1444,67.42857143,66.85714286,75.85714286,72.0,79.28571429,66.85714286,75.0,63.0
1445,74.57142857,66.14285714,70.57142857,58.42857143,70.71428571,65.57142857,81.0,58.28571429
1446,72.5,68.57142857,70.71428571,74.71428571,66.0,71.0,73.42857143,58.14285714
1447,65.83333333,67.85714286,73.28571429,70.71428571,84.57142857,59.57142857,73.28571429,68.83333333
1448,67.28571429,78.42857143,81.5,83.57142857,68.57142857,68.0,71.14285714,82.0
1449,72.66666667,79.5,72.42857143,68.6,72.14285714,75.33333333,66.57142857,65.71428571
1450,68.42857143,65.28571429,61.85714286,49.28571429,73.0,66.14285714,61.57142857,68.85714286
1451,74.42857143,59.71428571,66.14285714,66.42857143,70.0,69.28571429,66.66666667,75.33333333
1452,80.71428571,71.0,75.14285714,72.28571429,60.0,64.71428571,72.14285714,61.8
1453,69.0,75.85714286,72.14285714,65.14285714,77.14285714,65.28571429,68.57142857,74.14285714
1454,83.42857143,83.42857143,76.0,76.0,62.14285714,62.14285714,65.85714286,65.85714286
1455,64.71428571,64.71428571,61.83333333,61.83333333,74.57142857,74.57142857,66.71428571,66.71428571
1456,84.85714286,76.28571429,69.0,71.57142857,78.42857143,65.14285714,72.28571429,82.42857143
1457,64.28571429,78.42857143,57.85714286,72.28571429,67.5,62.71428571,86.28571429,71.57142857
1458,73.42857143,77.57142857,72.0,60.57142857,78.42857143,72.57142857,79.14285714,71.14285714
1459,53.0,53.0,71.42857143,71.42857143,57.85714286,57.85714286,71.28571429,71.28571429
1460,64.0,64.0,68.0,68.0,71.14285714,71.14285714,73.83333333,73.83333333
1461,75.14285714,71.28571429,75.71428571,70.14285714,72.42857143,66.14285714,68.66666667,69.42857143
1462,65.57142857,58.14285714,75.14285714,53.42857143,86.42857143,56.0,70.71428571,66.71428571
1463,67.57142857,72.5,81.0,72.57142857,74.66666667,65.14285714,81.0,81.14285714
1464,72.71428571,59.42857143,72.66666667,81.42857143,64.71428571,59.57142857,67.57142857,79.42857143
1465,74.5,64.71428571,77.5,57.42857143,84.0,59.0,79.14285714,72.28571429
1466,67.42857143,66.5,67.0,76.71428571,67.16666667,68.85714286,65.0,68.71428571
1467,74.0,57.14285714,67.14285714,76.0,77.71428571,73.14285714,73.28571429,81.71428571
1468,88.28571429,72.85714286,62.0,72.71428571,69.71428571,55.0,71.71428571,67.0
1469,72.85714286,68.28571429,67.14285714,64.14285714,56.0,68.85714286,60.28571429,62.85714286
1470,73.0,62.33333333,64.85714286,72.57142857,69.57142857,64.71428571,69.71428571,65.57142857
1471,65.28571429,75.5,70.85714286,66.0,81.71428571,70.57142857,84.0,78.57142857
1472,56.85714286,56.85714286,59.57142857,59.57142857,61.28571429,61.28571429,61.42857143,61.42857143
1473,68.71428571,68.71428571,76.0,76.0,77.28571429,77.28571429,64.0,64.0
1474,75.28571429,70.28571429,65.5,72.57142857,66.66666667,73.71428571,62.42857143,66.42857143
1475,74.28571429,79.85714286,73.57142857,67.85714286,83.33333333,59.0,64.85714286,66.71428571
1476,72.5,72.28571429,73.71428571,65.28571429,65.28571429,71.71428571,51.0,70.0
1477,54.14285714,64.28571429,65.14285714,63.14285714,73.83333333,77.71428571,74.14285714,62.42857143
1478,64.28571429,72.0,66.42857143,63.16666667,61.85714286,65.28571429,76.85714286,66.0
1479,85.57142857,72.0,75.85714286,77.83333333,72.0,58.85714286,69.5,62.0
1480,55.0,69.0,67.33333333,79.71428571,68.0,65.0,68.14285714,71.28571429
1481,62.28571429,70.57142857,74.57142857,75.66666667,58.85714286,51.0,65.85714286,71.14285714
1482,76.85714286,64.85714286,69.71428571,61.28571429,72.71428571,64.71428571,80.0,73.57142857
1483,68.71428571,61.5,75.0,64.42857143,68.83333333,71.57142857,76.42857143,70.85714286
1484,60.0,74.66666667,59.28571429,61.85714286,69.28571429,72.71428571,60.14285714,67.57142857
1485,71.83333333,72.28571429,77.14285714,67.33333333,70.16666667,66.85714286,69.0,72.28571429
1486,81.85714286,64.33333333,76.83333333,70.71428571,80.85714286,61.14285714,77.57142857,78.85714286
1487,69.85714286,66.28571429,66.71428571,67.71428571,88.66666667,75.14285714,78.28571429,73.0
1488,74.28571429,80.85714286,68.71428571,56.71428571,64.28571429,77.83333333,70.71428571,55.85714286
1489,83.28571429,65.85714286,73.85714286,70.28571429,58.14285714,75.16666667,69.14285714,73.42857143
1490,57.5,77.28571429,68.0,67.0,73.14285714,65.42857143,78.28571429,73.0
1491,77.71428571,65.71428571,77.71428571,73.16666667,72.57142857,64.0,80.57142857,64.28571429
1492,66.71428571,77.85714286,63.66666667,60.14285714,71.42857143,73.85714286,71.85714286,65.0
1493,85.16666667,67.0,60.42857143,71.57142857,65.28571429,66.71428571,71.57142857,60.14285714
1494,70.28571429,67.71428571,68.71428571,74.71428571,74.14285714,68.85714286,83.14285714,73.14285714
1495,69.85714286,68.57142857,71.85714286,80.71428571,64.42857143,62.5,74.14285714,55.57142857
1496,67.0,76.28571429,64.14285714,64.71428571,71.14285714,70.0,68.57142857,66.0
1497,71.42857143,67.0,73.85714286,61.57142857,77.57142857,60.85714286,64.0,78.14285714
1498,64.42857143,64.28571429,77.85714286,65.57142857,75.57142857,81.57142857,72.57142857,71.71428571
1499,75.57142857,70.85714286,77.42857143,69.0,73.42857143,62.66666667,63.57142857,64.71428571
1500,70.0,61.33333333,72.28571429,74.42857143,74.71428571,70.16666667,74.71428571,70.71428571
1501,72.28571429,75.85714286,82.28571429,74.71428571,60.5,79.14285714,59.14285714,72.0
1502,84.42857143,67.0,78.14285714,77.71428571,58.85714286,63.0,65.85714286,60.71428571
1503,68.28571429,75.42857143,79.42857143,82.14285714,68.85714286,60.57142857,77.71428571,68.85714286
1504,75.42857143,60.0,83.71428571,73.14285714,62.85714286,81.42857143,75.85714286,87.14285714
1505,61.28571429,80.42857143,76.71428571,67.57142857,67.33333333,71.42857143,68.42857143,71.85714286
1506,62.85714286,63.71428571,70.57142857,77.5,69.85714286,73.28571429,71.57142857,78.28571429
1507,60.16666667,68.71428571,67.42857143,69.71428571,67.0,70.85714286,69.83333333,75.28571429
1508,78.85714286,69.71428571,71.28571429,75.14285714,75.85714286,84.85714286,69.83333333,60.0
1509,75.0,80.28571429,68.57142857,73.57142857,50.71428571,65.71428571,79.0,66.85714286
1510,66.57142857,67.71428571,65.42857143,64.8,74.66666667,62.57142857,60.42857143,65.42857143
1511,75.71428571,73.71428571,71.71428571,65.85714286,79.71428571,69.14285714,80.85714286,66.16666667
1512,67.0,71.42857143,66.85714286,67.71428571,73.57142857,70.14285714,66.42857143,64.5
1513,71.28571429,72.71428571,70.16666667,74.71428571,68.85714286,68.28571429,80.28571429,59.71428571
1514,68.85714286,57.0,70.42857143,53.0,71.14285714,77.57142857,71.57142857,72.57142857
1515,67.85714286,70.14285714,75.16666667,67.28571429,64.42857143,72.42857143,65.14285714,83.57142857
